#NAME: DoE1321-1440
#TITLE: DoELHS
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

1321 Cas1321 1.276812e+05 1.820594e+00 7.269459e-01 1.680246e+00 5.589724e-01 
1322 Cas1322 1.293684e+05 1.154391e+00 1.779269e+00 8.824728e-01 1.313898e+00 
1323 Cas1323 1.266920e+05 9.029481e-01 1.901597e+00 1.467874e+00 1.666671e+00 
1324 Cas1324 1.332049e+05 1.061727e+00 1.954877e+00 1.527725e+00 1.210610e+00 
1325 Cas1325 1.392638e+05 1.949869e+00 6.464344e-01 1.584121e+00 1.804772e+00 
1326 Cas1326 1.400524e+05 1.722902e+00 9.253847e-01 9.089292e-01 1.097306e+00 
1327 Cas1327 1.159124e+05 8.750633e-01 1.279844e+00 6.845133e-01 5.854355e-01 
1328 Cas1328 1.267060e+05 1.080151e+00 6.657985e-01 1.707408e+00 1.907579e+00 
1329 Cas1329 1.382576e+05 1.966045e+00 1.611056e+00 1.075812e+00 1.421085e+00 
1330 Cas1330 1.394542e+05 8.828119e-01 1.738425e+00 1.981363e+00 1.204510e+00 
1331 Cas1331 1.250281e+05 1.747123e+00 8.678041e-01 9.828539e-01 1.276292e+00 
1332 Cas1332 1.405419e+05 1.450524e+00 9.839092e-01 7.817212e-01 8.697302e-01 
1333 Cas1333 1.388732e+05 6.730239e-01 1.359475e+00 1.016435e+00 1.453709e+00 
1334 Cas1334 1.179553e+05 8.203739e-01 1.283098e+00 1.355004e+00 1.153663e+00 
1335 Cas1335 1.166451e+05 8.512968e-01 1.626643e+00 1.031139e+00 1.707137e+00 
1336 Cas1336 1.400133e+05 1.551026e+00 9.972534e-01 7.886209e-01 1.079413e+00 
1337 Cas1337 1.207794e+05 5.423877e-01 8.361929e-01 1.812237e+00 1.334530e+00 
1338 Cas1338 1.362408e+05 1.771905e+00 1.400093e+00 1.010678e+00 8.594820e-01 
1339 Cas1339 1.322401e+05 1.853678e+00 5.118713e-01 1.315506e+00 1.968600e+00 
1340 Cas1340 1.352531e+05 5.224435e-01 1.672043e+00 7.183347e-01 1.784826e+00 
1341 Cas1341 1.365803e+05 1.105927e+00 7.632126e-01 1.432032e+00 6.003140e-01 
1342 Cas1342 1.199571e+05 5.393289e-01 8.527452e-01 1.199938e+00 9.338126e-01 
1343 Cas1343 1.345856e+05 1.171374e+00 1.008520e+00 1.391578e+00 5.021567e-01 
1344 Cas1344 1.180272e+05 1.946455e+00 8.071617e-01 5.378796e-01 1.011213e+00 
1345 Cas1345 1.183987e+05 1.075054e+00 1.048282e+00 6.873798e-01 1.021693e+00 
