#NAME: DoE1921-2040
#TITLE: DoELHS
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

1921 Cas1921 1.344288e+05 1.423936e+00 6.297690e-01 1.546410e+00 8.239119e-01 
1922 Cas1922 1.171645e+05 1.754475e+00 1.134632e+00 1.047722e+00 1.204239e+00 
1923 Cas1923 1.381419e+05 1.884186e+00 1.791765e+00 1.635320e+00 1.306872e+00 
1924 Cas1924 1.330178e+05 1.688010e+00 8.725244e-01 1.229374e+00 5.177987e-01 
1925 Cas1925 1.342066e+05 5.413639e-01 1.695449e+00 1.532105e+00 1.057496e+00 
1926 Cas1926 1.275399e+05 1.340476e+00 1.370747e+00 1.199159e+00 1.883148e+00 
1927 Cas1927 1.218661e+05 1.243196e+00 1.049144e+00 1.333731e+00 1.699681e+00 
1928 Cas1928 1.313964e+05 1.935028e+00 1.961330e+00 8.616389e-01 1.676595e+00 
1929 Cas1929 1.261159e+05 1.444468e+00 1.275963e+00 1.481825e+00 1.559616e+00 
1930 Cas1930 1.315439e+05 1.919980e+00 1.290665e+00 7.119044e-01 1.236038e+00 
1931 Cas1931 1.333499e+05 1.893551e+00 1.477810e+00 7.201612e-01 1.657358e+00 
1932 Cas1932 1.293923e+05 7.956976e-01 1.650504e+00 5.612288e-01 1.392287e+00 
1933 Cas1933 1.309872e+05 8.719892e-01 1.930388e+00 7.377673e-01 5.606233e-01 
1934 Cas1934 1.162032e+05 5.307924e-01 1.551964e+00 9.044156e-01 7.957479e-01 
1935 Cas1935 1.352921e+05 1.859373e+00 1.529346e+00 5.333305e-01 1.284158e+00 
1936 Cas1936 1.340720e+05 6.881929e-01 1.704863e+00 1.948451e+00 9.767490e-01 
1937 Cas1937 1.309162e+05 1.253462e+00 9.969740e-01 1.251909e+00 1.228953e+00 
1938 Cas1938 1.326538e+05 1.124216e+00 1.944142e+00 1.523618e+00 1.312505e+00 
1939 Cas1939 1.315852e+05 9.512273e-01 1.629558e+00 1.176725e+00 1.035813e+00 
1940 Cas1940 1.410467e+05 1.665464e+00 1.105716e+00 1.491572e+00 1.273082e+00 
1941 Cas1941 1.220060e+05 1.210410e+00 5.952466e-01 8.501329e-01 7.600215e-01 
1942 Cas1942 1.258136e+05 1.006563e+00 1.420417e+00 1.663090e+00 1.812840e+00 
1943 Cas1943 1.368902e+05 5.079398e-01 9.158103e-01 1.935316e+00 1.424913e+00 
1944 Cas1944 1.280895e+05 1.048369e+00 6.190959e-01 1.039155e+00 1.283530e+00 
1945 Cas1945 1.396510e+05 1.978852e+00 6.279205e-01 9.470417e-01 1.630419e+00 
1946 Cas1946 1.240900e+05 5.674249e-01 8.059390e-01 1.830779e+00 1.707459e+00 
1947 Cas1947 1.243097e+05 1.462868e+00 5.802914e-01 1.209736e+00 7.268239e-01 
1948 Cas1948 1.246547e+05 1.668467e+00 1.162284e+00 5.900722e-01 7.754444e-01 
1949 Cas1949 1.281071e+05 8.674697e-01 1.020948e+00 8.265393e-01 5.310886e-01 
1950 Cas1950 1.216202e+05 1.676027e+00 1.085370e+00 1.202769e+00 6.410607e-01 
1951 Cas1951 1.216926e+05 1.408179e+00 1.293850e+00 1.978057e+00 1.639635e+00 
1952 Cas1952 1.401405e+05 8.449649e-01 1.058103e+00 1.650020e+00 9.996275e-01 
1953 Cas1953 1.236975e+05 5.784573e-01 7.818191e-01 7.674407e-01 1.449016e+00 
1954 Cas1954 1.165145e+05 1.351237e+00 1.140852e+00 9.417017e-01 1.365786e+00 
1955 Cas1955 1.366924e+05 8.382558e-01 1.068131e+00 9.584538e-01 1.183936e+00 
1956 Cas1956 1.225514e+05 9.786484e-01 7.365400e-01 5.602915e-01 6.944087e-01 
1957 Cas1957 1.303811e+05 9.654554e-01 5.398542e-01 9.422849e-01 5.037568e-01 
1958 Cas1958 1.286330e+05 1.008893e+00 1.788441e+00 1.753066e+00 8.193372e-01 
1959 Cas1959 1.249351e+05 1.327939e+00 6.604459e-01 1.412257e+00 7.382585e-01 
1960 Cas1960 1.407839e+05 1.692850e+00 1.877422e+00 1.004810e+00 7.339966e-01 
1961 Cas1961 1.368746e+05 1.927726e+00 5.387606e-01 1.808343e+00 1.241948e+00 
