#NAME: DoE1801-1920
#TITLE: DoELHS
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

1801 Cas1801 1.401474e+05 8.591028e-01 1.417021e+00 7.732380e-01 9.287954e-01 
1802 Cas1802 1.345269e+05 9.589029e-01 1.409160e+00 1.377673e+00 1.409673e+00 
1803 Cas1803 1.307219e+05 1.635352e+00 5.245971e-01 1.606813e+00 1.594047e+00 
1804 Cas1804 1.204373e+05 1.307200e+00 8.866601e-01 1.814102e+00 1.778302e+00 
1805 Cas1805 1.224029e+05 1.559025e+00 1.521004e+00 6.146933e-01 6.976189e-01 
1806 Cas1806 1.389450e+05 7.536809e-01 1.647148e+00 1.872855e+00 8.858524e-01 
1807 Cas1807 1.210587e+05 1.834721e+00 1.374832e+00 1.186447e+00 8.273494e-01 
1808 Cas1808 1.372084e+05 1.431080e+00 1.895042e+00 5.349684e-01 5.468195e-01 
1809 Cas1809 1.415002e+05 1.579832e+00 1.237048e+00 1.462913e+00 6.742550e-01 
1810 Cas1810 1.161541e+05 9.813968e-01 8.852847e-01 9.649634e-01 1.120895e+00 
1811 Cas1811 1.298041e+05 6.669963e-01 1.853239e+00 8.044242e-01 5.100910e-01 
1812 Cas1812 1.274389e+05 1.796358e+00 1.395783e+00 7.414742e-01 9.263866e-01 
1813 Cas1813 1.399274e+05 1.642991e+00 1.486041e+00 1.854280e+00 1.352631e+00 
1814 Cas1814 1.246791e+05 1.861269e+00 1.547474e+00 1.077006e+00 8.611885e-01 
1815 Cas1815 1.358816e+05 1.101594e+00 9.305834e-01 8.977206e-01 1.433361e+00 
1816 Cas1816 1.160791e+05 6.188972e-01 8.709823e-01 8.109389e-01 1.980237e+00 
1817 Cas1817 1.248926e+05 1.348407e+00 9.812175e-01 7.870603e-01 1.583134e+00 
1818 Cas1818 1.294394e+05 1.749632e+00 1.043579e+00 1.433799e+00 1.753218e+00 
1819 Cas1819 1.194400e+05 1.324440e+00 1.316984e+00 1.218001e+00 1.751459e+00 
1820 Cas1820 1.192747e+05 1.580857e+00 7.661260e-01 9.984370e-01 8.172344e-01 
1821 Cas1821 1.389847e+05 1.755439e+00 9.595883e-01 1.826929e+00 1.507428e+00 
1822 Cas1822 1.285866e+05 1.132383e+00 5.766127e-01 1.394667e+00 1.874179e+00 
1823 Cas1823 1.183056e+05 1.894414e+00 1.551249e+00 1.708295e+00 6.443965e-01 
1824 Cas1824 1.219891e+05 9.720235e-01 5.781318e-01 1.748384e+00 7.243479e-01 
1825 Cas1825 1.288723e+05 6.707503e-01 1.086613e+00 1.268411e+00 1.994415e+00 
1826 Cas1826 1.343320e+05 1.527007e+00 1.006332e+00 1.122867e+00 1.925000e+00 
1827 Cas1827 1.212729e+05 1.501292e+00 1.948852e+00 1.134829e+00 1.506878e+00 
1828 Cas1828 1.183950e+05 1.940498e+00 1.554677e+00 5.742997e-01 9.026285e-01 
1829 Cas1829 1.231235e+05 1.479343e+00 1.067595e+00 1.835570e+00 5.247162e-01 
1830 Cas1830 1.209400e+05 1.446530e+00 1.513462e+00 1.370662e+00 7.081445e-01 
1831 Cas1831 1.390540e+05 9.546098e-01 1.677927e+00 1.285850e+00 7.815724e-01 
1832 Cas1832 1.415298e+05 9.250425e-01 9.630506e-01 1.095982e+00 7.423489e-01 
1833 Cas1833 1.347926e+05 1.974715e+00 1.578223e+00 8.347954e-01 1.912840e+00 
1834 Cas1834 1.329571e+05 8.546064e-01 7.993714e-01 1.382659e+00 5.578572e-01 
1835 Cas1835 1.188973e+05 1.922613e+00 5.357325e-01 8.957361e-01 7.900326e-01 
1836 Cas1836 1.291885e+05 7.890207e-01 1.470233e+00 8.880707e-01 1.901015e+00 
1837 Cas1837 1.319493e+05 1.737368e+00 1.947939e+00 5.147506e-01 1.448490e+00 
1838 Cas1838 1.315105e+05 1.375091e+00 5.849505e-01 5.890475e-01 8.584997e-01 
1839 Cas1839 1.253639e+05 7.385953e-01 1.801534e+00 1.745949e+00 8.262280e-01 
1840 Cas1840 1.272778e+05 5.866231e-01 1.008847e+00 1.839342e+00 1.772605e+00 
1841 Cas1841 1.331135e+05 1.888497e+00 1.464730e+00 6.013178e-01 1.192750e+00 
1842 Cas1842 1.233314e+05 7.482549e-01 1.110729e+00 1.025817e+00 9.892939e-01 
1843 Cas1843 1.399460e+05 1.841166e+00 1.248784e+00 1.701507e+00 5.692747e-01 
1844 Cas1844 1.211154e+05 1.936325e+00 1.190980e+00 7.461687e-01 1.038444e+00 
1845 Cas1845 1.226266e+05 8.476856e-01 9.285325e-01 7.850859e-01 1.978989e+00 
1846 Cas1846 1.298542e+05 1.725827e+00 1.308516e+00 1.691598e+00 1.694380e+00 
1847 Cas1847 1.211421e+05 1.631991e+00 7.063362e-01 6.285261e-01 1.573083e+00 
1848 Cas1848 1.353523e+05 6.541357e-01 1.287159e+00 1.005365e+00 1.491098e+00 
1849 Cas1849 1.176099e+05 5.281075e-01 7.868652e-01 1.546159e+00 1.915815e+00 
1850 Cas1850 1.234414e+05 9.860238e-01 1.415825e+00 7.042424e-01 1.001646e+00 
1851 Cas1851 1.308472e+05 1.026070e+00 1.029434e+00 1.181205e+00 1.604185e+00 
1852 Cas1852 1.413926e+05 1.000885e+00 5.117328e-01 6.006044e-01 9.319209e-01 
1853 Cas1853 1.352995e+05 1.466242e+00 9.274597e-01 1.440801e+00 1.113406e+00 
1854 Cas1854 1.324787e+05 1.403184e+00 1.764587e+00 1.394997e+00 1.054997e+00 
1855 Cas1855 1.283434e+05 8.401070e-01 1.985614e+00 1.901951e+00 6.953677e-01 
1856 Cas1856 1.179598e+05 1.364394e+00 6.946941e-01 1.536852e+00 1.207747e+00 
1857 Cas1857 1.177371e+05 5.020298e-01 1.327577e+00 1.736174e+00 8.737181e-01 
1858 Cas1858 1.226326e+05 1.582414e+00 1.869625e+00 1.196515e+00 8.202322e-01 
1859 Cas1859 1.211696e+05 1.590388e+00 1.325711e+00 1.751635e+00 1.600003e+00 
1860 Cas1860 1.383893e+05 1.373429e+00 1.481985e+00 1.206446e+00 1.946759e+00 
1861 Cas1861 1.203709e+05 1.342750e+00 5.328516e-01 1.719000e+00 1.454414e+00 
1862 Cas1862 1.390089e+05 5.488011e-01 1.403045e+00 1.624355e+00 6.277240e-01 
1863 Cas1863 1.407925e+05 1.786797e+00 9.423143e-01 1.848909e+00 1.501688e+00 
1864 Cas1864 1.242852e+05 8.304972e-01 1.696946e+00 8.016333e-01 7.488279e-01 
1865 Cas1865 1.268159e+05 5.766039e-01 6.557526e-01 7.397213e-01 9.400925e-01 
1866 Cas1866 1.312103e+05 1.887368e+00 1.647906e+00 1.224409e+00 1.460309e+00 
1867 Cas1867 1.194144e+05 5.083113e-01 1.503725e+00 9.249937e-01 1.437126e+00 
1868 Cas1868 1.207546e+05 1.520632e+00 9.573579e-01 7.779213e-01 1.044310e+00 
1869 Cas1869 1.218884e+05 9.368535e-01 1.583172e+00 1.675510e+00 1.354018e+00 
1870 Cas1870 1.247291e+05 1.102336e+00 6.924036e-01 7.150102e-01 1.050514e+00 
1871 Cas1871 1.185620e+05 9.165688e-01 1.375417e+00 1.012047e+00 1.771428e+00 
1872 Cas1872 1.188198e+05 1.258118e+00 9.233367e-01 7.557734e-01 1.923837e+00 
1873 Cas1873 1.228957e+05 1.809635e+00 1.426005e+00 6.851186e-01 1.981106e+00 
1874 Cas1874 1.304105e+05 9.107267e-01 1.836087e+00 1.566773e+00 9.426252e-01 
1875 Cas1875 1.294325e+05 1.579222e+00 1.855396e+00 1.892541e+00 1.046602e+00 
1876 Cas1876 1.382964e+05 1.777477e+00 8.715636e-01 1.950408e+00 1.478776e+00 
1877 Cas1877 1.322079e+05 1.605379e+00 6.055889e-01 7.749912e-01 1.175382e+00 
1878 Cas1878 1.412811e+05 7.811004e-01 5.600169e-01 1.541271e+00 1.563471e+00 
1879 Cas1879 1.397664e+05 1.040811e+00 8.054254e-01 1.080288e+00 6.022036e-01 
1880 Cas1880 1.361481e+05 1.516600e+00 1.986706e+00 1.538096e+00 8.543338e-01 
1881 Cas1881 1.409120e+05 5.250176e-01 8.703118e-01 1.532732e+00 1.300891e+00 
