#NAME: DoE 1921-2040
#TITLE: DoE
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

1921 Cas1921 1.141062e+05 1.719479e+00 1.353440e+00 1.408372e+00 1.707090e+00 
1922 Cas1922 2.106987e+05 8.861454e-01 1.653440e+00 1.622657e+00 1.843453e+00 
1923 Cas1923 8.995805e+04 1.386145e+00 1.953440e+00 1.836943e+00 1.979817e+00 
1924 Cas1924 1.865506e+05 1.886145e+00 5.254400e-01 5.818409e-01 6.285773e-01 
1925 Cas1925 1.382543e+05 6.083676e-01 8.254400e-01 7.961266e-01 7.649409e-01 
1926 Cas1926 2.348468e+05 1.108368e+00 1.125440e+00 1.010412e+00 9.013046e-01 
1927 Cas1927 7.788399e+04 1.608368e+00 1.425440e+00 1.224698e+00 1.037668e+00 
1928 Cas1928 1.744765e+05 7.750343e-01 1.725440e+00 1.438984e+00 1.174032e+00 
1929 Cas1929 1.261802e+05 1.275034e+00 5.854400e-01 1.653269e+00 1.310395e+00 
1930 Cas1930 2.227727e+05 1.775034e+00 8.854400e-01 1.867555e+00 1.446759e+00 
1931 Cas1931 1.020321e+05 9.417010e-01 1.185440e+00 6.124531e-01 1.583123e+00 
1932 Cas1932 1.986246e+05 1.441701e+00 1.485440e+00 8.267389e-01 1.719486e+00 
1933 Cas1933 1.503284e+05 1.941701e+00 1.785440e+00 1.041025e+00 1.855850e+00 
1934 Cas1934 2.469209e+05 6.639232e-01 6.454400e-01 1.255310e+00 1.992214e+00 
1935 Cas1935 7.184696e+04 1.163923e+00 9.454400e-01 1.469596e+00 5.057373e-01 
1936 Cas1936 1.684395e+05 1.663923e+00 1.245440e+00 1.683882e+00 6.421009e-01 
1937 Cas1937 1.201432e+05 8.305898e-01 1.545440e+00 1.898167e+00 7.784646e-01 
1938 Cas1938 2.167357e+05 1.330590e+00 1.845440e+00 6.430654e-01 9.148282e-01 
1939 Cas1939 9.599509e+04 1.830590e+00 7.054400e-01 8.573511e-01 1.051192e+00 
1940 Cas1940 1.925876e+05 9.972565e-01 1.005440e+00 1.071637e+00 1.187555e+00 
1941 Cas1941 1.442913e+05 1.497257e+00 1.305440e+00 1.285923e+00 1.323919e+00 
1942 Cas1942 2.408838e+05 1.997257e+00 1.605440e+00 1.500208e+00 1.460283e+00 
1943 Cas1943 8.392102e+04 5.054870e-01 1.905440e+00 1.714494e+00 1.596646e+00 
