#NAME: DoE 1921-2040
#TITLE: DoE
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

1921 Cas1921 1.225392e+05 1.719479e+00 1.353440e+00 1.408372e+00 1.707090e+00 
1922 Cas1922 1.354182e+05 8.861454e-01 1.653440e+00 1.622657e+00 1.843453e+00 
1923 Cas1923 1.193194e+05 1.386145e+00 1.953440e+00 1.836943e+00 1.979817e+00 
1924 Cas1924 1.321984e+05 1.886145e+00 5.254400e-01 5.818409e-01 6.285773e-01 
1925 Cas1925 1.257589e+05 6.083676e-01 8.254400e-01 7.961266e-01 7.649409e-01 
1926 Cas1926 1.386379e+05 1.108368e+00 1.125440e+00 1.010412e+00 9.013046e-01 
1927 Cas1927 1.177095e+05 1.608368e+00 1.425440e+00 1.224698e+00 1.037668e+00 
1928 Cas1928 1.305885e+05 7.750343e-01 1.725440e+00 1.438984e+00 1.174032e+00 
1929 Cas1929 1.241490e+05 1.275034e+00 5.854400e-01 1.653269e+00 1.310395e+00 
1930 Cas1930 1.370280e+05 1.775034e+00 8.854400e-01 1.867555e+00 1.446759e+00 
1931 Cas1931 1.209293e+05 9.417010e-01 1.185440e+00 6.124531e-01 1.583123e+00 
1932 Cas1932 1.338083e+05 1.441701e+00 1.485440e+00 8.267389e-01 1.719486e+00 
1933 Cas1933 1.273688e+05 1.941701e+00 1.785440e+00 1.041025e+00 1.855850e+00 
1934 Cas1934 1.402478e+05 6.639232e-01 6.454400e-01 1.255310e+00 1.992214e+00 
1935 Cas1935 1.169046e+05 1.163923e+00 9.454400e-01 1.469596e+00 5.057373e-01 
1936 Cas1936 1.297836e+05 1.663923e+00 1.245440e+00 1.683882e+00 6.421009e-01 
1937 Cas1937 1.233441e+05 8.305898e-01 1.545440e+00 1.898167e+00 7.784646e-01 
1938 Cas1938 1.362231e+05 1.330590e+00 1.845440e+00 6.430654e-01 9.148282e-01 
1939 Cas1939 1.201243e+05 1.830590e+00 7.054400e-01 8.573511e-01 1.051192e+00 
1940 Cas1940 1.330033e+05 9.972565e-01 1.005440e+00 1.071637e+00 1.187555e+00 
1941 Cas1941 1.265638e+05 1.497257e+00 1.305440e+00 1.285923e+00 1.323919e+00 
1942 Cas1942 1.394428e+05 1.997257e+00 1.605440e+00 1.500208e+00 1.460283e+00 
1943 Cas1943 1.185145e+05 5.054870e-01 1.905440e+00 1.714494e+00 1.596646e+00 
1944 Cas1944 1.313935e+05 1.005487e+00 7.654400e-01 1.928780e+00 1.733010e+00 
1945 Cas1945 1.249540e+05 1.505487e+00 1.065440e+00 6.736776e-01 1.869374e+00 
1946 Cas1946 1.378330e+05 6.721536e-01 1.365440e+00 8.879633e-01 5.181340e-01 
1947 Cas1947 1.217342e+05 1.172154e+00 1.665440e+00 1.102249e+00 6.544976e-01 
1948 Cas1948 1.346132e+05 1.672154e+00 1.965440e+00 1.316535e+00 7.908613e-01 
1949 Cas1949 1.281737e+05 8.388203e-01 5.374400e-01 1.530820e+00 9.272249e-01 
1950 Cas1950 1.410527e+05 1.338820e+00 8.374400e-01 1.745106e+00 1.063589e+00 
1951 Cas1951 1.165021e+05 1.838820e+00 1.137440e+00 1.959392e+00 1.199952e+00 
1952 Cas1952 1.293811e+05 5.610425e-01 1.437440e+00 7.042899e-01 1.336316e+00 
1953 Cas1953 1.229416e+05 1.061043e+00 1.737440e+00 9.185756e-01 1.472679e+00 
1954 Cas1954 1.358206e+05 1.561043e+00 5.974400e-01 1.132861e+00 1.609043e+00 
1955 Cas1955 1.197219e+05 7.277092e-01 8.974400e-01 1.347147e+00 1.745407e+00 
1956 Cas1956 1.326009e+05 1.227709e+00 1.197440e+00 1.561433e+00 1.881770e+00 
1957 Cas1957 1.261614e+05 1.727709e+00 1.497440e+00 1.775718e+00 5.305307e-01 
1958 Cas1958 1.390404e+05 8.943759e-01 1.797440e+00 1.990004e+00 6.668943e-01 
1959 Cas1959 1.181120e+05 1.394376e+00 6.574400e-01 5.249896e-01 8.032580e-01 
1960 Cas1960 1.309910e+05 1.894376e+00 9.574400e-01 7.392753e-01 9.396216e-01 
1961 Cas1961 1.245515e+05 6.165981e-01 1.257440e+00 9.535610e-01 1.075985e+00 
1962 Cas1962 1.374305e+05 1.116598e+00 1.557440e+00 1.167847e+00 1.212349e+00 
1963 Cas1963 1.213318e+05 1.616598e+00 1.857440e+00 1.382132e+00 1.348713e+00 
1964 Cas1964 1.342108e+05 7.832647e-01 7.174400e-01 1.596418e+00 1.485076e+00 
1965 Cas1965 1.277713e+05 1.283265e+00 1.017440e+00 1.810704e+00 1.621440e+00 
1966 Cas1966 1.406503e+05 1.783265e+00 1.317440e+00 5.556018e-01 1.757803e+00 
1967 Cas1967 1.173071e+05 9.499314e-01 1.617440e+00 7.698875e-01 1.894167e+00 
1968 Cas1968 1.301861e+05 1.449931e+00 1.917440e+00 9.841733e-01 5.429274e-01 
1969 Cas1969 1.237466e+05 1.949931e+00 7.774400e-01 1.198459e+00 6.792910e-01 
1970 Cas1970 1.366256e+05 5.240055e-01 1.077440e+00 1.412745e+00 8.156547e-01 
1971 Cas1971 1.205268e+05 1.024005e+00 1.377440e+00 1.627030e+00 9.520183e-01 
1972 Cas1972 1.334058e+05 1.524005e+00 1.677440e+00 1.841316e+00 1.088382e+00 
1973 Cas1973 1.269663e+05 6.906722e-01 1.977440e+00 5.862141e-01 1.224746e+00 
1974 Cas1974 1.398453e+05 1.190672e+00 5.494400e-01 8.004998e-01 1.361109e+00 
1975 Cas1975 1.189169e+05 1.690672e+00 8.494400e-01 1.014786e+00 1.497473e+00 
1976 Cas1976 1.317959e+05 8.573388e-01 1.149440e+00 1.229071e+00 1.633836e+00 
1977 Cas1977 1.253564e+05 1.357339e+00 1.449440e+00 1.443357e+00 1.770200e+00 
1978 Cas1978 1.382354e+05 1.857339e+00 1.749440e+00 1.657643e+00 1.906564e+00 
1979 Cas1979 1.221367e+05 5.795610e-01 6.094400e-01 1.871928e+00 5.553241e-01 
1980 Cas1980 1.350157e+05 1.079561e+00 9.094400e-01 6.168263e-01 6.916877e-01 
1981 Cas1981 1.285762e+05 1.579561e+00 1.209440e+00 8.311120e-01 8.280514e-01 
1982 Cas1982 1.414552e+05 7.462277e-01 1.509440e+00 1.045398e+00 9.644150e-01 
1983 Cas1983 1.163009e+05 1.246228e+00 1.809440e+00 1.259683e+00 1.100779e+00 
1984 Cas1984 1.291799e+05 1.746228e+00 6.694400e-01 1.473969e+00 1.237142e+00 
1985 Cas1985 1.227404e+05 9.128944e-01 9.694400e-01 1.688255e+00 1.373506e+00 
1986 Cas1986 1.356194e+05 1.412894e+00 1.269440e+00 1.902541e+00 1.509870e+00 
1987 Cas1987 1.195206e+05 1.912894e+00 1.569440e+00 6.474386e-01 1.646233e+00 
1988 Cas1988 1.323996e+05 6.351166e-01 1.869440e+00 8.617243e-01 1.782597e+00 
1989 Cas1989 1.259601e+05 1.135117e+00 7.294400e-01 1.076010e+00 1.918960e+00 
1990 Cas1990 1.388391e+05 1.635117e+00 1.029440e+00 1.290296e+00 5.677208e-01 
1991 Cas1991 1.179108e+05 8.017833e-01 1.329440e+00 1.504581e+00 7.040844e-01 
1992 Cas1992 1.307898e+05 1.301783e+00 1.629440e+00 1.718867e+00 8.404481e-01 
1993 Cas1993 1.243503e+05 1.801783e+00 1.929440e+00 1.933153e+00 9.768117e-01 
1994 Cas1994 1.372293e+05 9.684499e-01 7.894400e-01 6.780508e-01 1.113175e+00 
1995 Cas1995 1.211305e+05 1.468450e+00 1.089440e+00 8.923365e-01 1.249539e+00 
1996 Cas1996 1.340095e+05 1.968450e+00 1.389440e+00 1.106622e+00 1.385903e+00 
1997 Cas1997 1.275700e+05 5.425240e-01 1.689440e+00 1.320908e+00 1.522266e+00 
1998 Cas1998 1.404490e+05 1.042524e+00 1.989440e+00 1.535194e+00 1.658630e+00 
1999 Cas1999 1.171058e+05 1.542524e+00 5.038400e-01 1.749479e+00 1.794994e+00 
2000 Cas2000 1.299848e+05 7.091907e-01 8.038400e-01 1.963765e+00 1.931357e+00 
2001 Cas2001 1.235453e+05 1.209191e+00 1.103840e+00 7.086631e-01 5.801175e-01 
