#NAME: DoE 481-600
#TITLE: DoE
#COLUMN_NAMES: Numero | NomEssai | FluxExp | BK | COAL | NUCL | MT

481 Cas481 1.231051e+05 1.829218e+00 1.215200e+00 1.948147e+00 1.854621e+00 
482 Cas482 1.359841e+05 9.958848e-01 1.515200e+00 6.930446e-01 1.990984e+00 
483 Cas483 1.198854e+05 1.495885e+00 1.815200e+00 9.073303e-01 5.045079e-01 
484 Cas484 1.327644e+05 1.995885e+00 6.752000e-01 1.121616e+00 6.408715e-01 
485 Cas485 1.263249e+05 5.041152e-01 9.752000e-01 1.335902e+00 7.772352e-01 
486 Cas486 1.392039e+05 1.004115e+00 1.275200e+00 1.550187e+00 9.135988e-01 
487 Cas487 1.182755e+05 1.504115e+00 1.575200e+00 1.764473e+00 1.049962e+00 
488 Cas488 1.311545e+05 6.707819e-01 1.875200e+00 1.978759e+00 1.186326e+00 
489 Cas489 1.247150e+05 1.170782e+00 7.352000e-01 5.137443e-01 1.322690e+00 
490 Cas490 1.375940e+05 1.670782e+00 1.035200e+00 7.280300e-01 1.459053e+00 
491 Cas491 1.214953e+05 8.374486e-01 1.335200e+00 9.423157e-01 1.595417e+00 
492 Cas492 1.343743e+05 1.337449e+00 1.635200e+00 1.156601e+00 1.731781e+00 
493 Cas493 1.279348e+05 1.837449e+00 1.935200e+00 1.370887e+00 1.868144e+00 
494 Cas494 1.408138e+05 5.596708e-01 7.952000e-01 1.585173e+00 5.169046e-01 
495 Cas495 1.174706e+05 1.059671e+00 1.095200e+00 1.799459e+00 6.532682e-01 
496 Cas496 1.303496e+05 1.559671e+00 1.395200e+00 5.443565e-01 7.896319e-01 
497 Cas497 1.239101e+05 7.263374e-01 1.695200e+00 7.586422e-01 9.259955e-01 
498 Cas498 1.367891e+05 1.226337e+00 1.995200e+00 9.729279e-01 1.062359e+00 
499 Cas499 1.206903e+05 1.726337e+00 5.096000e-01 1.187214e+00 1.198723e+00 
500 Cas500 1.335693e+05 8.930041e-01 8.096000e-01 1.401499e+00 1.335086e+00 
501 Cas501 1.271298e+05 1.393004e+00 1.109600e+00 1.615785e+00 1.471450e+00 
502 Cas502 1.400088e+05 1.893004e+00 1.409600e+00 1.830071e+00 1.607814e+00 
503 Cas503 1.190804e+05 6.152263e-01 1.709600e+00 5.749688e-01 1.744177e+00 
504 Cas504 1.319594e+05 1.115226e+00 5.696000e-01 7.892545e-01 1.880541e+00 
505 Cas505 1.255199e+05 1.615226e+00 8.696000e-01 1.003540e+00 5.293013e-01 
